LATITUDE,LONGITUDE,DATE,TOTALAL_KALINITY,ELECTRICAL_CONDUCTANCE,DISSOLVED_REACTIVE_PHOSPHORUS,PET,NIR,GREEN,SWIR16,SWIR22,NDMI,MNDWI
-30.39805600,30.60194400,16-02-2011,36.46700000,233.3000000,10.00000000,134.700000,17011.0,9213.5,12459.5,9742.5,0.1544425781713912,-0.1497716052230879
-27.27388900,28.49000000,16-02-2011,86.06200000,180.1000000,14.00000000,164.300000,12333.0,9060.0,9264.5,8181.0,0.1420766292394946,-0.0111599225081174
-27.30000000,28.58694400,16-02-2011,80.57600000,159.4000000,15.00000000,163.400010,14954.0,9636.0,14753.0,11537.5,0.0067660820681993,-0.2098077001927089
-27.04444400,27.00500000,16-02-2011,93.71600000,233.7000000,32.00000000,178.700000,17418.5,9908.0,13987.0,10115.0,0.1092643008390246,-0.1707051684452807
-30.86013889,29.07125000,16-02-2011,43.62700000,110.7000000,10.00000000,140.600000,14558.0,10724.5,11450.0,10000.5,0.1195016917871419,-0.0327177613925904
-30.77586667,29.03221667,16-02-2011,45.39100000,100.9000000,10.00000000,141.500000,,,,,,
-33.13083000,18.86278000,16-02-2011,11.68500000,106.8000000,42.00000000,207.100000,15187.0,11456.5,14527.0,12799.0,0.0222117520360771,-0.1181711470741042
-24.92527800,29.32444400,17-02-2011,122.00000000,109.1000000,37.00000000,162.400010,13185.0,9112.0,13904.5,11277.0,-0.0265601063142545,-0.2082201898637924
-27.00222000,28.76528000,17-02-2011,100.35500000,228.5000000,36.00000000,161.600000,13724.0,9691.0,13005.5,10754.5,0.0268804130268054,-0.1460357323816441
-27.02314000,28.59389000,17-02-2011,96.16100000,229.9000000,57.00000000,163.100000,11490.5,9969.5,10372.5,9135.0,0.0511366235191874,-0.0198112280011797
-22.43772222,31.07805556,18-02-2011,19.62000000,84.0000000,10.00000000,172.000000,13383.5,9030.0,12118.0,10110.5,0.0496245318902807,-0.1460185360317753
-29.80361100,30.51611100,18-02-2011,106.77900000,414.0000000,12.00000000,134.200000,15906.0,9643.0,14471.0,11037.0,0.0472396879217827,-0.20021564236543
-25.99136000,27.84208000,21-02-2011,109.97300000,373.0000000,10.00000000,161.100000,18631.5,11771.5,16495.0,12815.0,0.0608230253512303,-0.1671059381246346
-26.86111100,28.88472200,21-02-2011,93.97300000,327.1000000,18.00000000,161.000000,17658.5,9550.0,13746.5,10574.0,0.1245661518866418,-0.1801343549460211
-26.73806000,27.59194000,21-02-2011,82.02800000,284.0000000,180.00000000,168.100000,9089.5,9167.0,7963.0,7740.0,0.066060694912769,0.0702860478692348
-26.45000000,28.08583300,21-02-2011,134.23300000,623.0000000,80.00000000,162.500000,15210.0,10720.0,17974.0,14201.0,-0.0832931533269042,-0.2528054645570494
-27.01011111,26.69808333,22-02-2011,103.00000000,318.8000000,15.00000000,183.500000,12433.5,10433.5,9579.5,8531.5,0.1296506609730608,0.0426722630290309
-27.16944400,29.23388900,22-02-2011,129.06200000,266.9000000,56.00000000,157.300000,6219.0,4774.0,5600.5,4803.0,0.052328778713143,-0.0796664899513221
-26.98472222,26.63227778,22-02-2011,241.00000000,216.8000000,135.00000000,181.400010,13683.0,10207.0,14011.5,11850.5,-0.0118615609597573,-0.1570906538390067
-27.39861100,26.61472200,22-02-2011,77.10000000,392.0000000,31.00000000,191.900010,15515.5,10247.0,12823.0,10403.5,0.0950120860313704,-0.111660164716081
-29.16027800,26.57333300,22-02-2011,91.39700000,201.5000000,153.00000000,190.100000,,,,,,
-33.81805600,19.69472200,22-02-2011,13.80100000,159.6000000,17.00000000,201.800000,13785.0,9684.0,14045.5,11787.0,-0.0093602342753453,-0.1838007543353202
-25.81048333,27.90955222,23-02-2011,109.25300000,453.0000000,10.00000000,164.100000,16870.5,9753.0,13408.0,10257.0,0.1143550704295123,-0.1578083847847668
-29.64194400,30.68750000,23-02-2011,61.00200000,295.0000000,42.00000000,139.700000,14678.0,9601.0,12867.0,10208.0,0.0657469595207839,-0.1453622930389881
-34.06583300,20.40416700,23-02-2011,41.76100000,465.0000000,10.00000000,179.300000,13912.0,8344.0,10705.0,8910.0,0.1302758256489412,-0.1239435140952274
-33.98055600,21.65333300,23-02-2011,143.79900000,721.0000000,103.00000000,164.500000,11814.0,10721.0,10788.0,9878.0,0.0453942129015129,-0.0031149751266911
-22.76972200,30.88694400,23-02-2011,39.92900000,109.1000000,10.00000000,159.800000,15026.0,9241.0,13124.0,10324.0,0.0675666074600352,-0.1736194947462545
-27.00222000,28.76528000,23-02-2011,124.35000000,259.4000000,14.00000000,161.600000,13724.0,9691.0,13005.5,10754.5,0.0268804130268054,-0.1460357323816441
-27.02314000,28.59389000,23-02-2011,102.00000000,400.0000000,12.00000000,163.100000,11490.5,9969.5,10372.5,9135.0,0.0511366235191874,-0.0198112280011797
-27.38972222,26.46388889,23-02-2011,102.16400000,320.5000000,147.00000000,193.300000,11481.0,11597.0,8583.0,8196.5,0.1444377990430615,0.1493557978196226
-27.39861100,26.61472200,23-02-2011,69.12800000,174.2000000,86.00000000,191.900010,15515.5,10247.0,12823.0,10403.5,0.0950120860313704,-0.111660164716081
-27.67111100,27.23694400,23-02-2011,74.84000000,170.8000000,37.00000000,182.900010,14887.0,10943.0,13522.0,11403.0,0.0480481537540918,-0.1054159002656852
-27.35666700,27.28638900,23-02-2011,110.39400000,213.3000000,59.00000000,182.400010,16828.5,9502.5,12665.5,9643.0,0.1411473520037969,-0.1426831468783826
-33.89777800,20.01277800,23-02-2011,109.34000000,1337.0000000,20.00000000,196.100000,14549.0,9048.0,10812.0,9109.0,0.1473522337447255,-0.0888217522658605
-23.76305600,27.90861100,24-02-2011,5.00000000,55.5000000,10.00000000,156.300000,,,,,,
-23.23572222,27.71700000,24-02-2011,13.48300000,56.8000000,10.00000000,162.000000,12384.0,10024.0,10676.5,9671.0,0.0740443615706508,-0.0315209777541603
-28.44555556,32.32500000,24-02-2011,78.91000000,261.9000000,10.00000000,144.800000,8627.0,10515.0,7626.0,7476.0,0.0615886297914227,0.1592525219116909
-30.67972200,26.71250000,24-02-2011,103.65700000,208.2000000,10.00000000,180.900010,11093.0,9954.0,7819.0,7634.0,0.1731175972927233,0.1201260338716023
-30.16009100,27.40124000,24-02-2011,68.36400000,148.7000000,10.00000000,171.300000,14141.5,10077.0,12302.0,10587.0,0.0695634087772039,-0.0994235667366723
-30.33611100,27.35944400,24-02-2011,69.86200000,142.8000000,10.00000000,171.900010,12158.0,9792.0,7909.0,7766.0,0.2117406687596541,0.1063781707248172
-28.46083300,21.24888900,24-02-2011,74.12800000,637.0000000,10.00000000,244.700000,13248.0,11215.5,10636.5,9105.5,0.109338692457451,0.0264964305326742
-22.91028000,29.61111000,25-02-2011,55.46000000,149.1000000,10.00000000,151.900010,,,,,,
-28.76083300,17.73027800,27-02-2011,82.68800000,225.3000000,31.00000000,257.500000,11190.0,11426.0,7687.5,7645.0,0.1855383392928079,0.1955947367044225
-24.18388900,30.82388900,01-03-2011,104.18900000,323.4000000,10.00000000,152.300000,12975.0,9423.0,12192.0,10273.5,0.0311121706997257,-0.128105482303955
-27.39861100,26.61472200,01-03-2011,84.52700000,214.3000000,125.00000000,191.900010,15515.5,10247.0,12823.0,10403.5,0.0950120860313704,-0.111660164716081
-27.67111100,27.23694400,01-03-2011,78.93500000,187.5000000,32.00000000,182.900010,14887.0,10943.0,13522.0,11403.0,0.0480481537540918,-0.1054159002656852
-29.16027800,26.57333300,01-03-2011,106.25300000,255.6000000,153.00000000,190.100000,,,,,,
-27.49555600,26.07472200,01-03-2011,127.97300000,320.4000000,77.00000000,194.200000,17937.5,11044.5,18143.5,14152.5,-0.0057093761259388,-0.2432163902973816
-23.65805600,31.05000000,02-03-2011,59.59900000,194.7000000,10.00000000,156.400010,13467.0,10056.5,14670.5,12154.5,-0.0427721012883161,-0.1865976462975687
-26.64805600,27.08944400,02-03-2011,236.85900000,543.0000000,10.00000000,170.900010,8205.5,4870.0,6161.0,4771.0,0.1423102356175815,-0.1170338137974787
-27.80277800,28.76833300,02-03-2011,68.43000000,160.2000000,10.00000000,159.100000,12113.5,9611.0,11318.5,9288.0,0.0339279617616932,-0.0815834109749392
-24.67916700,30.80250000,03-03-2011,57.37300000,160.4000000,10.00000000,143.300000,12245.0,9505.5,14908.5,13718.0,-0.0980904855727619,-0.2213074465470622
-27.27388900,28.49000000,03-03-2011,84.44400000,179.0000000,10.00000000,164.300000,12333.0,9060.0,9264.5,8181.0,0.1420766292394946,-0.0111599225081174
-27.30000000,28.58694400,03-03-2011,82.83000000,189.3000000,10.00000000,163.400010,14954.0,9636.0,14753.0,11537.5,0.0067660820681993,-0.2098077001927089
-30.67972200,26.71250000,03-03-2011,63.38600000,157.2000000,10.00000000,180.900010,11093.0,9954.0,7819.0,7634.0,0.1731175972927233,0.1201260338716023
-27.02314000,28.59389000,04-03-2011,124.63000000,276.5000000,10.00000000,163.100000,11490.5,9969.5,10372.5,9135.0,0.0511366235191874,-0.0198112280011797
-25.99136000,27.84208000,07-03-2011,107.50600000,322.4000000,64.00000000,161.100000,,,,,,
-31.55472200,29.24555600,07-03-2011,101.40700000,264.0000000,10.00000000,123.700005,19619.0,9449.0,13890.0,10042.0,0.1709689934047564,-0.1902823599982853
-27.01011111,26.69808333,08-03-2011,114.74900000,437.0000000,82.00000000,183.500000,12433.5,10433.5,9579.5,8531.5,0.1296506609730608,0.0426722630290309
-27.80277800,28.76833300,08-03-2011,86.42500000,268.9000000,10.00000000,159.100000,12113.5,9611.0,11318.5,9288.0,0.0339279617616932,-0.0815834109749392
-26.98472222,26.63227778,08-03-2011,199.82100000,189.1000000,135.00000000,181.400010,13683.0,10207.0,14011.5,11850.5,-0.0118615609597573,-0.1570906538390067
-27.39861100,26.61472200,08-03-2011,116.25800000,279.3000000,155.00000000,191.900010,15515.5,10247.0,12823.0,10403.5,0.0950120860313704,-0.111660164716081
-27.67111100,27.23694400,08-03-2011,84.32200000,192.2000000,20.00000000,182.900010,15184.0,10818.0,13762.0,11133.0,0.0491259586816829,-0.1197721724979653
-29.16027800,26.57333300,08-03-2011,144.75400000,367.0000000,153.00000000,190.100000,,,,,,
-31.39600000,29.26510000,08-03-2011,35.36800000,104.3000000,29.00000000,134.500000,12488.0,11835.5,8894.0,8335.0,0.1680853053970621,0.1418992257410929
-25.45963889,28.26430556,08-03-2011,184.91100000,719.0000000,82.00000000,164.500000,13959.0,9926.0,15156.5,12552.5,-0.0411292953924884,-0.2085318449117902
-25.81048333,27.90955222,09-03-2011,142.76200000,831.0000000,10.00000000,164.100000,16142.0,10433.5,14017.0,11026.5,0.0704598958851418,-0.1465614200118601
-22.22555600,29.99055600,09-03-2011,110.79050000,449.5000000,13.50000000,164.100000,29764.0,65535.0,46934.0,26873.5,-0.2238650290750733,0.1653877957481615
-26.03611000,30.99778000,09-03-2011,69.18000000,164.2000000,10.00000000,155.600000,14226.0,9724.0,11657.5,9907.0,0.0992331021693353,-0.0904286415826762
-28.40444400,30.01305600,09-03-2011,49.64200000,187.6000000,10.00000000,160.600000,,,,,,
-29.38055600,30.27750000,09-03-2011,54.37000000,217.5000000,33.00000000,134.900010,15627.0,9168.0,13115.5,10091.5,0.0873793163433936,-0.1771490116005108
-26.64805600,27.08944400,09-03-2011,246.87900000,572.0000000,10.00000000,170.900010,8205.5,4870.0,6161.0,4771.0,0.1423102356175815,-0.1170338137974787
-26.97027800,27.21111100,09-03-2011,82.12200000,519.0000000,186.00000000,173.900010,10218.0,11040.0,7946.5,7735.0,0.1250516116601056,0.1629315566323431
-27.27388900,28.49000000,09-03-2011,103.52300000,253.4000000,11.00000000,164.300000,12333.0,9060.0,9264.5,8181.0,0.1420766292394946,-0.0111599225081174
-27.30000000,28.58694400,09-03-2011,98.60150000,264.3000000,23.00000000,163.400010,14954.0,9636.0,14753.0,11537.5,0.0067660820681993,-0.2098077001927089
-27.04444400,27.00500000,09-03-2011,93.58900000,218.3000000,34.00000000,178.700000,17418.5,9908.0,13987.0,10115.0,0.1092643008390246,-0.1707051684452807
-28.69485000,28.23487000,09-03-2011,191.28900000,373.0000000,10.00000000,160.700000,14198.0,8931.0,11670.0,9620.0,0.0977269212927165,-0.1329547109363617
-28.88333300,27.89000000,09-03-2011,111.76300000,250.5000000,157.00000000,164.200000,14007.5,9248.0,12553.5,9979.0,0.0547419148375435,-0.1516180079352331
-30.56833300,29.42277800,09-03-2011,52.60100000,136.8000000,16.00000000,137.700000,17023.0,9417.0,13069.5,10005.5,0.1313782503946161,-0.1624307918084176
-30.57083300,29.15055600,09-03-2011,41.49600000,113.2000000,13.00000000,138.900010,14121.0,9550.0,12990.0,10568.5,0.0417173840876395,-0.1526175687666364
-34.32972200,18.99027800,09-03-2011,5.00000000,120.2000000,10.00000000,158.200000,10864.0,8959.0,12654.0,11808.5,-0.0761119142784247,-0.1709619210660243
-30.83055600,26.92138900,10-03-2011,106.85200000,229.0000000,10.00000000,175.900010,,,,,,
-25.49037000,30.69860000,10-03-2011,70.54400000,269.1000000,10.00000000,144.700000,16072.0,9046.5,12058.0,9321.5,0.14269463206541,-0.142694685967447
-29.38055600,30.27750000,10-03-2011,29.11300000,79.4000000,10.00000000,134.900010,15627.0,9168.0,13115.5,10091.5,0.0873793163433936,-0.1771490116005108
-30.86013889,29.07125000,10-03-2011,44.14500000,95.7000000,15.00000000,140.600000,27145.0,21978.5,25473.5,22749.0,0.0317663939488962,-0.0736533760431592
-30.77586667,29.03221667,10-03-2011,58.92800000,146.2000000,10.00000000,141.500000,16566.5,10123.0,15789.0,12188.5,0.024029917633787,-0.2186631676443338
-29.65805600,25.97333300,11-03-2011,63.46700000,139.0000000,36.00000000,186.900010,14001.0,10765.0,12520.0,10583.0,0.0558425398740618,-0.0753704101352799
-30.53416700,24.96194400,11-03-2011,153.72800000,365.0000000,123.00000000,205.000000,12658.5,9619.0,12444.0,10599.0,0.0085449656408723,-0.1280424239677282
-31.03138900,28.88333300,11-03-2011,31.84400000,91.2000000,14.00000000,138.900010,17769.5,13540.0,17908.0,16068.5,-0.0038819984584121,-0.138895955227677
-34.03972200,22.13333300,11-03-2011,23.26100000,238.2000000,10.00000000,156.000000,13491.5,9266.0,13393.0,11250.5,0.0036638211608919,-0.182135133942362
-28.76083300,17.73027800,13-03-2011,90.71600000,246.3000000,41.00000000,257.500000,11190.0,11426.0,7687.5,7645.0,0.1855383392928079,0.1955947367044225
-29.77750000,29.47083300,14-03-2011,15.45600000,59.7000000,10.00000000,138.300000,16319.5,9852.5,13215.0,10945.0,0.105114357784963,-0.1457678552075424
-29.98777800,29.85166700,14-03-2011,32.63800000,97.1000000,10.00000000,136.000000,,,,,,
-29.74416700,29.90583300,14-03-2011,17.93000000,59.9000000,62.00000000,141.600000,14730.0,9609.5,12273.0,9853.0,0.0909898900122205,-0.1217182680223917
-26.86111100,28.88472200,14-03-2011,147.92700000,552.0000000,57.00000000,161.000000,15196.0,9383.0,13914.5,10984.0,0.0440219164906132,-0.1945058482669806
-26.73806000,27.59194000,14-03-2011,92.44700000,416.0000000,165.00000000,168.100000,11090.5,10642.0,8503.5,8271.5,0.1320302133306107,0.1116972656760068
-26.45000000,28.08583300,14-03-2011,119.01100000,608.0000000,80.00000000,162.500000,15210.0,10720.0,17974.0,14201.0,-0.0832931533269042,-0.2528054645570494
-25.12777800,27.62888900,15-03-2011,177.44700000,567.0000000,163.00000000,169.300000,7814.0,5189.5,6664.0,5222.0,0.0794308606161066,-0.1243936390095741
-25.20639000,27.55800000,15-03-2011,92.79800000,533.0000000,49.00000000,170.000000,14137.5,10466.5,10315.5,8536.0,0.1562998405103662,0.0072659031854489
-24.69514000,27.40906000,15-03-2011,177.40300000,722.0000000,164.00000000,172.900010,15543.0,10647.0,11919.5,9642.5,0.1319435593991802,-0.0563888950435377
-25.73411000,27.21422000,15-03-2011,7.29500000,31.9600000,10.00000000,164.000000,15835.0,10638.5,15640.5,12874.0,0.0061794093819001,-0.1903420982533575
-26.00638900,29.25388900,15-03-2011,122.52300000,810.0000000,10.00000000,152.000000,,,,,,
-28.74777800,31.74583300,15-03-2011,88.25500000,308.1000000,20.00000000,152.900010,,,,,,
-30.73388900,29.82833300,15-03-2011,29.18900000,103.3000000,10.00000000,132.400010,13000.5,8771.0,9814.5,8624.0,0.1396449704142005,-0.0561459202066123
-27.39861100,26.61472200,15-03-2011,89.83600000,251.7000000,155.00000000,191.900010,15515.5,10247.0,12823.0,10403.5,0.0950120860313704,-0.111660164716081
-27.49555600,26.07472200,15-03-2011,186.88300000,474.0000000,10.00000000,194.200000,17937.5,11044.5,18143.5,14152.5,-0.0057093761259388,-0.2432163902973816
-24.28222200,28.09027800,16-03-2011,32.31300000,90.9000000,10.00000000,155.400010,14726.5,9833.5,14166.0,11023.5,0.0193994981396555,-0.1805245942623797
-30.39805600,30.60194400,16-03-2011,44.63600000,256.1000000,10.00000000,134.700000,15623.5,8965.5,12325.0,9749.0,0.118020645115122,-0.157793382024846
-30.27402000,30.69602000,16-03-2011,129.56700000,601.0000000,10.00000000,134.400010,15234.5,9761.0,14276.0,11311.5,0.0324799647583062,-0.1878354203935591
-26.88027800,26.96500000,16-03-2011,282.27300000,622.0000000,176.00000000,175.500000,14265.0,9582.5,14182.0,11071.5,0.0029177066122965,-0.1935449935828644
-27.27388900,28.49000000,16-03-2011,114.89300000,261.9000000,11.00000000,164.300000,12333.0,9060.0,9264.5,8181.0,0.1420766292394946,-0.0111599225081174
-34.03194400,22.05333300,16-03-2011,5.00000000,294.4000000,10.00000000,157.500000,9058.0,7859.0,8310.0,7822.0,0.0430677107323811,-0.027892881439792
-23.76305600,27.90861100,17-03-2011,5.98900000,58.8000000,10.00000000,156.300000,,,,,,
-27.00222000,28.76528000,17-03-2011,149.87700000,304.8000000,35.00000000,161.600000,13724.0,9691.0,13005.5,10754.5,0.0268804130268054,-0.1460357323816441
-27.02314000,28.59389000,17-03-2011,134.01600000,285.7000000,10.00000000,163.100000,11490.5,9969.5,10372.5,9135.0,0.0511366235191874,-0.0198112280011797
-24.92527800,29.32444400,18-03-2011,180.21400000,1014.0000000,10.00000000,162.400010,13185.0,9112.0,13904.5,11277.0,-0.0265601063142545,-0.2082201898637924
-29.80361100,30.51611100,18-03-2011,107.50900000,373.0000000,10.00000000,134.200000,16370.0,9330.0,12834.0,10197.0,0.121079304204903,-0.1580942068218726
-26.97027800,27.21111100,21-03-2011,88.69500000,452.0000000,194.00000000,173.900010,10218.0,11040.0,7946.5,7735.0,0.1250516116601056,0.1629315566323431
-27.01011111,26.69808333,22-03-2011,90.82600000,431.0000000,82.00000000,183.500000,12433.5,10433.5,9579.5,8531.5,0.1296506609730608,0.0426722630290309
-25.99136000,27.84208000,22-03-2011,105.88400000,325.6000000,10.00000000,161.100000,,,,,,
-26.86111100,28.88472200,22-03-2011,181.91600000,678.0000000,142.00000000,161.000000,15196.0,9383.0,13914.5,10984.0,0.0440219164906132,-0.1945058482669806
-26.45000000,28.08583300,22-03-2011,55.09500000,551.0000000,80.00000000,162.500000,15210.0,10720.0,17974.0,14201.0,-0.0832931533269042,-0.2528054645570494
-27.39861100,26.61472200,22-03-2011,157.83600000,427.0000000,93.00000000,191.900010,15515.5,10247.0,12823.0,10403.5,0.0950120860313704,-0.111660164716081
-33.50166700,21.62416700,22-03-2011,206.56200000,672.0000000,44.00000000,189.100000,,,,,,
-33.31388889,19.07472222,22-03-2011,39.78100000,405.0000000,67.00000000,205.900010,12492.0,8910.0,12045.0,9928.0,0.018217385988507,-0.1496062992125977
-28.33833300,31.37361100,22-03-2011,118.54200000,288.4000000,10.00000000,148.500000,12373.0,10239.5,11787.0,9931.0,0.0242549668874171,-0.0702562822055248
-29.64194400,30.68750000,23-03-2011,70.73500000,393.0000000,11.00000000,139.700000,13939.5,9109.0,12721.5,10296.5,0.0456847080004499,-0.1654794897047701
-28.73555600,29.82055600,23-03-2011,30.66400000,80.9000000,10.00000000,157.900010,23429.5,18311.5,20776.5,18325.5,0.0600144776727139,-0.0630628325828897
-26.64805600,27.08944400,23-03-2011,240.29900000,560.0000000,10.00000000,170.900010,8205.5,4870.0,6161.0,4771.0,0.1423102356175815,-0.1170338137974787
-27.04444400,27.00500000,23-03-2011,100.90200000,254.2000000,16.00000000,178.700000,17418.5,9908.0,13987.0,10115.0,0.1092643008390246,-0.1707051684452807
-29.16027800,26.57333300,23-03-2011,84.40400000,190.8000000,133.00000000,190.100000,,,,,,
-33.13083000,18.86278000,23-03-2011,12.10500000,102.2000000,24.00000000,207.100000,14349.0,10717.0,14116.0,12729.0,0.0081854909538028,-0.1368743204606768
-25.45963889,28.26430556,23-03-2011,193.03200000,577.0000000,82.00000000,164.500000,13959.0,9926.0,15156.5,12552.5,-0.0411292953924884,-0.2085318449117902
